532387.0,8518.0,3.0,3194.0,3.0,1,1,2.0,1
662595.0,10602.0,4.0,3976.0,4.0,0,1,2.0,0
599953.0,9599.0,4.0,3600.0,3.0,0,1,2.0,0
444968.0,7119.0,3.0,2670.0,2.0,0,0,2.0,0
454082.0,7265.0,3.0,2724.0,3.0,0,0,2.0,1
516682.0,8267.0,3.0,3100.0,3.0,1,0,2.0,1
707418.0,11319.0,5.0,4245.0,4.0,0,0,3.0,1
407695.0,6523.0,3.0,2446.0,2.0,1,1,1.0,1
637741.0,10204.0,4.0,3826.0,4.0,1,1,2.0,1
837488.0,13400.0,5.0,5025.0,5.0,0,1,3.0,0
420521.0,6728.0,3.0,2523.0,2.0,0,0,2.0,1
523082.0,8369.0,3.0,3138.0,3.0,0,1,2.0,0
790008.0,12640.0,5.0,4740.0,4.0,1,0,3.0,1
566810.0,9069.0,4.0,3401.0,3.0,0,0,2.0,1
651279.0,10420.0,4.0,3908.0,4.0,0,0,2.0,1
559620.0,8954.0,4.0,3358.0,3.0,0,1,2.0,1
433641.0,6938.0,3.0,2602.0,2.0,0,0,2.0,0
643887.0,10302.0,4.0,3863.0,4.0,0,0,2.0,0
380424.0,6087.0,2.0,2283.0,2.0,0,1,1.0,1
834644.0,13354.0,5.0,5008.0,5.0,1,0,3.0,1
905264.0,14484.0,6.0,5432.0,5.0,0,0,3.0,1
243565.0,3897.0,2.0,1461.0,1.0,0,1,1.0,1
483326.0,7733.0,3.0,2900.0,3.0,0,0,2.0,0
680234.0,10884.0,4.0,4081.0,4.0,1,1,2.0,0
256864.0,4110.0,2.0,1541.0,1.0,0,0,1.0,1
558528.0,8936.0,4.0,3351.0,3.0,0,0,2.0,1
608800.0,9741.0,4.0,3653.0,3.0,0,0,2.0,1
488498.0,7816.0,3.0,2931.0,3.0,1,1,2.0,1
512334.0,8197.0,3.0,3074.0,3.0,1,1,2.0,1
563150.0,9010.0,4.0,3379.0,3.0,1,1,2.0,1
762460.0,12199.0,5.0,4575.0,4.0,0,0,3.0,0
485381.0,7766.0,3.0,2912.0,3.0,0,0,2.0,1
411813.0,6589.0,3.0,2471.0,2.0,0,0,1.0,0
689741.0,11036.0,4.0,4138.0,4.0,0,1,2.0,1
235406.0,3766.0,2.0,1412.0,1.0,1,1,1.0,0
768086.0,12289.0,5.0,4609.0,4.0,0,1,3.0,0
538955.0,8623.0,3.0,3234.0,3.0,0,1,2.0,1
647882.0,10366.0,4.0,3887.0,4.0,1,0,2.0,0
537640.0,8602.0,3.0,3226.0,3.0,0,0,2.0,1
411814.0,6589.0,3.0,2471.0,2.0,1,1,1.0,1
573657.0,9179.0,4.0,3442.0,3.0,1,0,2.0,0
501506.0,8024.0,3.0,3009.0,3.0,0,0,2.0,1
253658.0,4059.0,2.0,1522.0,1.0,0,1,1.0,1
884598.0,14154.0,6.0,5308.0,5.0,0,0,3.0,1
404329.0,6469.0,3.0,2426.0,2.0,1,0,1.0,0
1157093.0,18513.0,7.0,6943.0,6.0,0,1,4.0,1
771855.0,12350.0,5.0,4631.0,4.0,0,1,3.0,0
286611.0,4586.0,2.0,1720.0,2.0,0,1,1.0,1
694272.0,11108.0,4.0,4166.0,4.0,1,0,2.0,1
473380.0,7574.0,3.0,2840.0,3.0,0,0,2.0,0
410048.0,6561.0,3.0,2460.0,2.0,1,0,1.0,1
200746.0,3212.0,1.0,1204.0,1.0,1,0,1.0,0
531220.0,8500.0,3.0,3187.0,3.0,1,1,2.0,0
620855.0,9934.0,4.0,3725.0,3.0,0,0,2.0,0
848826.0,13581.0,5.0,5093.0,5.0,0,1,3.0,1
379085.0,6065.0,2.0,2275.0,2.0,0,1,1.0,0
499304.0,7989.0,3.0,2996.0,3.0,0,0,2.0,1
311161.0,4979.0,2.0,1867.0,2.0,1,1,1.0,1
443612.0,7098.0,3.0,2662.0,2.0,1,1,2.0,1
324463.0,5191.0,2.0,1947.0,2.0,0,1,1.0,0
633775.0,10140.0,4.0,3803.0,4.0,1,0,2.0,0
603788.0,9661.0,4.0,3623.0,3.0,0,0,2.0,0
412241.0,6596.0,3.0,2473.0,2.0,0,1,1.0,0
320028.0,5120.0,2.0,1920.0,2.0,1,0,1.0,0
694771.0,11116.0,4.0,4169.0,4.0,0,0,3.0,1
510324.0,8165.0,3.0,3062.0,3.0,1,1,2.0,1
596952.0,9551.0,4.0,3582.0,3.0,1,1,2.0,1
475020.0,7600.0,3.0,2850.0,3.0,0,1,2.0,0
340617.0,5450.0,2.0,2044.0,2.0,0,0,1.0,0
494031.0,7904.0,3.0,2964.0,3.0,1,0,2.0,1
498447.0,7975.0,3.0,2991.0,3.0,0,0,2.0,1
566458.0,9063.0,4.0,3399.0,3.0,0,0,2.0,1
340094.0,5442.0,2.0,2041.0,2.0,1,1,1.0,1
500685.0,8011.0,3.0,3004.0,3.0,1,1,2.0,0
533694.0,8539.0,3.0,3202.0,3.0,0,0,2.0,0
754535.0,12073.0,5.0,4527.0,4.0,0,0,3.0,0
709093.0,11345.0,5.0,4255.0,4.0,0,0,3.0,1
613486.0,9816.0,4.0,3681.0,3.0,1,0,2.0,0
748081.0,11969.0,5.0,4488.0,4.0,1,0,3.0,0
623462.0,9975.0,4.0,3741.0,3.0,1,0,2.0,0
495028.0,7920.0,3.0,2970.0,3.0,0,0,2.0,0
891291.0,14261.0,6.0,5348.0,5.0,1,1,3.0,1
478837.0,7661.0,3.0,2873.0,3.0,0,0,2.0,0
1011818.0,16189.0,6.0,6071.0,6.0,1,0,4.0,1
737234.0,11796.0,5.0,4423.0,4.0,1,0,3.0,1
341065.0,5457.0,2.0,2046.0,2.0,0,1,1.0,1
601128.0,9618.0,4.0,3607.0,3.0,1,1,2.0,1
481427.0,7703.0,3.0,2889.0,3.0,1,0,2.0,0
824122.0,13186.0,5.0,4945.0,5.0,0,0,3.0,1
333689.0,5339.0,2.0,2002.0,2.0,1,1,1.0,1
628936.0,10063.0,4.0,3774.0,4.0,1,1,2.0,0
325922.0,5215.0,2.0,1956.0,2.0,1,0,1.0,0
874997.0,14000.0,6.0,5250.0,5.0,1,1,3.0,0
538588.0,8617.0,3.0,3232.0,3.0,0,0,2.0,0
531776.0,8508.0,3.0,3191.0,3.0,0,0,2.0,1
760016.0,12160.0,5.0,4560.0,4.0,1,1,3.0,1
394633.0,6314.0,3.0,2368.0,2.0,0,1,1.0,0
504948.0,8079.0,3.0,3030.0,3.0,1,0,2.0,1
845191.0,13523.0,5.0,5071.0,5.0,0,0,3.0,1
506893.0,8110.0,3.0,3041.0,3.0,1,1,2.0,0
485721.0,7772.0,3.0,2914.0,3.0,1,1,2.0,1
323256.0,5172.0,2.0,1940.0,2.0,1,0,1.0,0
405226.0,6484.0,3.0,2431.0,2.0,1,0,1.0,0
446624.0,7146.0,3.0,2680.0,3.0,0,1,2.0,0
524272.0,8388.0,3.0,3146.0,3.0,0,0,2.0,0
669825.0,10717.0,4.0,4019.0,4.0,1,1,2.0,1
582032.0,9313.0,4.0,3492.0,3.0,0,1,2.0,1
469318.0,7509.0,3.0,2816.0,3.0,1,0,2.0,1
445860.0,7134.0,3.0,2675.0,2.0,0,0,2.0,0
290214.0,4643.0,2.0,1741.0,2.0,0,0,1.0,1
280987.0,4496.0,2.0,1686.0,2.0,0,0,1.0,0
722707.0,11563.0,5.0,4336.0,4.0,0,1,3.0,0
577104.0,9234.0,4.0,3463.0,3.0,0,1,2.0,1
599872.0,9598.0,4.0,3599.0,3.0,1,0,2.0,1
583823.0,9341.0,4.0,3503.0,3.0,0,0,2.0,1
559337.0,8949.0,4.0,3356.0,3.0,0,0,2.0,0
572433.0,9159.0,4.0,3435.0,3.0,1,0,2.0,1
647489.0,10360.0,4.0,3885.0,4.0,0,0,2.0,0
317666.0,5083.0,2.0,1906.0,2.0,0,1,1.0,0
626987.0,10032.0,4.0,3762.0,4.0,1,1,2.0,0
235155.0,3762.0,2.0,1411.0,1.0,0,1,1.0,0
341473.0,5464.0,2.0,2049.0,2.0,0,0,1.0,1
420676.0,6731.0,3.0,2524.0,2.0,1,0,2.0,0
474029.0,7584.0,3.0,2844.0,3.0,1,0,2.0,1
526441.0,8423.0,3.0,3159.0,3.0,0,0,2.0,0
710981.0,11376.0,5.0,4266.0,4.0,1,0,3.0,0
509593.0,8153.0,3.0,3058.0,3.0,0,1,2.0,0
511090.0,8177.0,3.0,3067.0,3.0,0,0,2.0,1
415635.0,6650.0,3.0,2494.0,2.0,1,1,1.0,0
550191.0,8803.0,4.0,3301.0,3.0,1,1,2.0,0
663775.0,10620.0,4.0,3983.0,4.0,1,0,2.0,1
389104.0,6226.0,2.0,2335.0,2.0,0,0,1.0,0
394193.0,6307.0,3.0,2365.0,2.0,0,0,1.0,1
620824.0,9933.0,4.0,3725.0,3.0,1,1,2.0,1
605546.0,9689.0,4.0,3633.0,3.0,0,1,2.0,1
392271.0,6276.0,3.0,2354.0,2.0,1,1,1.0,0
817924.0,13087.0,5.0,4908.0,5.0,0,1,3.0,0
370566.0,5929.0,2.0,2223.0,2.0,0,0,1.0,0
565092.0,9041.0,4.0,3391.0,3.0,0,0,2.0,0
864737.0,13836.0,6.0,5188.0,5.0,1,0,3.0,0
585972.0,9376.0,4.0,3516.0,3.0,0,1,2.0,0
870026.0,13920.0,6.0,5220.0,5.0,0,1,3.0,0
389013.0,6224.0,2.0,2334.0,2.0,1,1,1.0,1
498649.0,7978.0,3.0,2992.0,3.0,0,1,2.0,1
654595.0,10474.0,4.0,3928.0,4.0,1,0,2.0,0
487603.0,7802.0,3.0,2926.0,3.0,1,1,2.0,0
595403.0,9526.0,4.0,3572.0,3.0,0,1,2.0,0
305253.0,4884.0,2.0,1832.0,2.0,0,1,1.0,1
602295.0,9637.0,4.0,3614.0,3.0,0,0,2.0,0
340178.0,5443.0,2.0,2041.0,2.0,1,0,1.0,1
206500.0,3304.0,1.0,1239.0,1.0,1,1,1.0,1
283811.0,4541.0,2.0,1703.0,2.0,1,0,1.0,1
634379.0,10150.0,4.0,3806.0,4.0,1,1,2.0,0
652340.0,10437.0,4.0,3914.0,4.0,1,1,2.0,0
457096.0,7314.0,3.0,2743.0,3.0,0,1,2.0,1
598738.0,9580.0,4.0,3592.0,3.0,0,0,2.0,0
818654.0,13098.0,5.0,4912.0,5.0,0,0,3.0,0
292189.0,4675.0,2.0,1753.0,2.0,0,1,1.0,0
427317.0,6837.0,3.0,2564.0,2.0,1,1,2.0,1
455221.0,7284.0,3.0,2731.0,3.0,0,1,2.0,0
389094.0,6226.0,2.0,2335.0,2.0,0,1,1.0,0
590321.0,9445.0,4.0,3542.0,3.0,0,0,2.0,1
593432.0,9495.0,4.0,3561.0,3.0,1,1,2.0,0
367859.0,5886.0,2.0,2207.0,2.0,1,1,1.0,1
460793.0,7373.0,3.0,2765.0,3.0,1,1,2.0,1
370390.0,5926.0,2.0,2222.0,2.0,0,1,1.0,0
522573.0,8361.0,3.0,3135.0,3.0,0,0,2.0,1
497937.0,7967.0,3.0,2988.0,3.0,1,1,2.0,1
368649.0,5898.0,2.0,2212.0,2.0,1,1,1.0,0
646272.0,10340.0,4.0,3878.0,4.0,1,1,2.0,1
320519.0,5128.0,2.0,1923.0,2.0,0,0,1.0,1
507687.0,8123.0,3.0,3046.0,3.0,0,0,2.0,0
529938.0,8479.0,3.0,3180.0,3.0,1,1,2.0,1
469478.0,7512.0,3.0,2817.0,3.0,0,0,2.0,0
376689.0,6027.0,2.0,2260.0,2.0,1,0,1.0,1
694717.0,11115.0,4.0,4168.0,4.0,1,1,3.0,0
456200.0,7299.0,3.0,2737.0,3.0,0,0,2.0,0
405049.0,6481.0,3.0,2430.0,2.0,1,0,1.0,1
711108.0,11378.0,5.0,4267.0,4.0,1,1,3.0,1
472241.0,7556.0,3.0,2833.0,3.0,1,0,2.0,0
617079.0,9873.0,4.0,3702.0,3.0,0,0,2.0,1
666760.0,10668.0,4.0,4001.0,4.0,1,0,2.0,0
394262.0,6308.0,3.0,2366.0,2.0,0,1,1.0,0
677195.0,10835.0,4.0,4063.0,4.0,0,1,2.0,0
408827.0,6541.0,3.0,2453.0,2.0,1,0,1.0,0
332514.0,5320.0,2.0,1995.0,2.0,0,1,1.0,1
904674.0,14475.0,6.0,5428.0,5.0,0,0,3.0,0
401616.0,6426.0,3.0,2410.0,2.0,0,0,1.0,1
250221.0,4004.0,2.0,1501.0,1.0,1,0,1.0,0
804534.0,12873.0,5.0,4827.0,5.0,1,0,3.0,1
276220.0,4420.0,2.0,1657.0,2.0,0,0,1.0,0
921550.0,14745.0,6.0,5529.0,5.0,0,0,3.0,1
514138.0,8226.0,3.0,3085.0,3.0,1,0,2.0,1
725140.0,11602.0,5.0,4351.0,4.0,0,1,3.0,1
566433.0,9063.0,4.0,3399.0,3.0,0,0,2.0,0
378672.0,6059.0,2.0,2272.0,2.0,0,0,1.0,0
657325.0,10517.0,4.0,3944.0,4.0,1,1,2.0,0
442236.0,7076.0,3.0,2653.0,2.0,0,0,2.0,1
503532.0,8057.0,3.0,3021.0,3.0,0,1,2.0,0
408037.0,6529.0,3.0,2448.0,2.0,1,0,1.0,1
698392.0,11174.0,4.0,4190.0,4.0,1,1,3.0,1
416867.0,6670.0,3.0,2501.0,2.0,1,0,2.0,0
490506.0,7848.0,3.0,2943.0,3.0,0,1,2.0,1
626860.0,10030.0,4.0,3761.0,4.0,0,1,2.0,1
496316.0,7941.0,3.0,2978.0,3.0,0,1,2.0,0
606502.0,9704.0,4.0,3639.0,3.0,0,0,2.0,0
280769.0,4492.0,2.0,1685.0,2.0,0,0,1.0,1
497451.0,7959.0,3.0,2985.0,3.0,1,1,2.0,0
472087.0,7553.0,3.0,2833.0,3.0,0,0,2.0,0
512276.0,8196.0,3.0,3074.0,3.0,1,0,2.0,0
680148.0,10882.0,4.0,4081.0,4.0,0,0,2.0,0
434598.0,6954.0,3.0,2608.0,2.0,0,0,2.0,0
553590.0,8857.0,4.0,3322.0,3.0,0,1,2.0,0
456425.0,7303.0,3.0,2739.0,3.0,0,1,2.0,0
564843.0,9037.0,4.0,3389.0,3.0,1,1,2.0,1
502668.0,8043.0,3.0,3016.0,3.0,0,1,2.0,1
696163.0,11139.0,4.0,4177.0,4.0,0,1,3.0,0
346012.0,5536.0,2.0,2076.0,2.0,0,0,1.0,0
832345.0,13318.0,5.0,4994.0,5.0,0,1,3.0,1
583282.0,9333.0,4.0,3500.0,3.0,1,1,2.0,1
528570.0,8457.0,3.0,3171.0,3.0,0,0,2.0,0
432778.0,6924.0,3.0,2597.0,2.0,0,1,2.0,1
475071.0,7601.0,3.0,2850.0,3.0,1,1,2.0,1
587256.0,9396.0,4.0,3524.0,3.0,0,0,2.0,1
799701.0,12795.0,5.0,4798.0,4.0,0,0,3.0,1
744624.0,11914.0,5.0,4468.0,4.0,1,1,3.0,0
502435.0,8039.0,3.0,3015.0,3.0,1,1,2.0,1
488791.0,7821.0,3.0,2933.0,3.0,1,0,2.0,1
494083.0,7905.0,3.0,2964.0,3.0,1,0,2.0,1
916829.0,14669.0,6.0,5501.0,5.0,1,0,3.0,0
368977.0,5904.0,2.0,2214.0,2.0,1,0,1.0,0
298702.0,4779.0,2.0,1792.0,2.0,0,0,1.0,1
639207.0,10227.0,4.0,3835.0,4.0,1,1,2.0,0
464849.0,7438.0,3.0,2789.0,3.0,0,0,2.0,1
436144.0,6978.0,3.0,2617.0,2.0,0,0,2.0,0
622614.0,9962.0,4.0,3736.0,3.0,1,1,2.0,0
872670.0,13963.0,6.0,5236.0,5.0,1,1,3.0,0
654546.0,10473.0,4.0,3927.0,4.0,0,1,2.0,1
543645.0,8698.0,3.0,3262.0,3.0,0,1,2.0,0
624595.0,9994.0,4.0,3748.0,3.0,1,1,2.0,1
312820.0,5005.0,2.0,1877.0,2.0,1,0,1.0,1
563675.0,9019.0,4.0,3382.0,3.0,1,0,2.0,0
779707.0,12475.0,5.0,4678.0,4.0,0,0,3.0,0
394590.0,6313.0,3.0,2368.0,2.0,0,1,1.0,0
686327.0,10981.0,4.0,4118.0,4.0,0,0,2.0,0
555262.0,8884.0,4.0,3332.0,3.0,0,1,2.0,1
800846.0,12814.0,5.0,4805.0,4.0,0,1,3.0,1
707208.0,11315.0,5.0,4243.0,4.0,1,0,3.0,0
330546.0,5289.0,2.0,1983.0,2.0,0,1,1.0,0
830690.0,13291.0,5.0,4984.0,5.0,0,1,3.0,0
592378.0,9478.0,4.0,3554.0,3.0,1,1,2.0,0
458754.0,7340.0,3.0,2753.0,3.0,0,0,2.0,0
443682.0,7099.0,3.0,2662.0,2.0,0,0,2.0,1
1252446.0,20039.0,8.0,7515.0,7.0,1,1,5.0,0
560866.0,8974.0,4.0,3365.0,3.0,1,0,2.0,0
908295.0,14533.0,6.0,5450.0,5.0,1,1,3.0,1
375524.0,6008.0,2.0,2253.0,2.0,1,1,1.0,1
422150.0,6754.0,3.0,2533.0,2.0,1,0,2.0,0
660571.0,10569.0,4.0,3963.0,4.0,0,0,2.0,1
630294.0,10085.0,4.0,3782.0,4.0,0,0,2.0,0
371627.0,5946.0,2.0,2230.0,2.0,0,1,1.0,1
424952.0,6799.0,3.0,2550.0,2.0,0,0,2.0,0
460845.0,7374.0,3.0,2765.0,3.0,0,0,2.0,0
317025.0,5072.0,2.0,1902.0,2.0,0,0,1.0,0
805034.0,12881.0,5.0,4830.0,5.0,1,1,3.0,0
427932.0,6847.0,3.0,2568.0,2.0,0,0,2.0,1
552313.0,8837.0,4.0,3314.0,3.0,1,1,2.0,0
156918.0,2511.0,1.0,942.0,1.0,0,1,1.0,0
786584.0,12585.0,5.0,4720.0,4.0,0,1,3.0,0
406668.0,6507.0,3.0,2440.0,2.0,1,1,1.0,0
551634.0,8826.0,4.0,3310.0,3.0,0,0,2.0,0
596375.0,9542.0,4.0,3578.0,3.0,1,1,2.0,1
356605.0,5706.0,2.0,2140.0,2.0,1,1,1.0,1
880950.0,14095.0,6.0,5286.0,5.0,1,0,3.0,0
411667.0,6587.0,3.0,2470.0,2.0,0,0,1.0,0
614513.0,9832.0,4.0,3687.0,3.0,1,1,2.0,0
460251.0,7364.0,3.0,2762.0,3.0,0,0,2.0,1
444865.0,7118.0,3.0,2669.0,2.0,1,1,2.0,1
478826.0,7661.0,3.0,2873.0,3.0,0,1,2.0,1
791984.0,12672.0,5.0,4752.0,4.0,0,1,3.0,1
432362.0,6918.0,3.0,2594.0,2.0,0,1,2.0,1
528024.0,8448.0,3.0,3168.0,3.0,0,0,2.0,1
790009.0,12640.0,5.0,4740.0,4.0,1,0,3.0,0
510290.0,8165.0,3.0,3062.0,3.0,0,0,2.0,0
384604.0,6154.0,2.0,2308.0,2.0,0,1,1.0,0
351933.0,5631.0,2.0,2112.0,2.0,1,0,1.0,0
407457.0,6519.0,3.0,2445.0,2.0,1,0,1.0,0
1130857.0,18094.0,7.0,6785.0,6.0,1,1,4.0,1
521003.0,8336.0,3.0,3126.0,3.0,0,1,2.0,0
487875.0,7806.0,3.0,2927.0,3.0,1,1,2.0,0
714023.0,11424.0,5.0,4284.0,4.0,0,0,3.0,1
554447.0,8871.0,4.0,3327.0,3.0,1,1,2.0,1
590491.0,9448.0,4.0,3543.0,3.0,1,0,2.0,1
575708.0,9211.0,4.0,3454.0,3.0,0,1,2.0,0
204297.0,3269.0,1.0,1226.0,1.0,1,0,1.0,0
526390.0,8422.0,3.0,3158.0,3.0,1,0,2.0,0
238255.0,3812.0,2.0,1430.0,1.0,1,0,1.0,0
315791.0,5053.0,2.0,1895.0,2.0,1,1,1.0,0
253387.0,4054.0,2.0,1520.0,1.0,0,1,1.0,1
778531.0,12456.0,5.0,4671.0,4.0,1,0,3.0,1
611099.0,9778.0,4.0,3667.0,3.0,1,1,2.0,1
435228.0,6964.0,3.0,2611.0,2.0,1,0,2.0,1
583273.0,9332.0,4.0,3500.0,3.0,0,0,2.0,1
559058.0,8945.0,4.0,3354.0,3.0,1,0,2.0,0
372307.0,5957.0,2.0,2234.0,2.0,1,0,1.0,1
478261.0,7652.0,3.0,2870.0,3.0,1,1,2.0,1
352895.0,5646.0,2.0,2117.0,2.0,0,0,1.0,1
489688.0,7835.0,3.0,2938.0,3.0,1,0,2.0,1
538262.0,8612.0,3.0,3230.0,3.0,0,1,2.0,0
666229.0,10660.0,4.0,3997.0,4.0,1,1,2.0,1
1005613.0,16090.0,6.0,6034.0,6.0,1,0,4.0,1
964815.0,15437.0,6.0,5789.0,5.0,0,1,3.0,1
782637.0,12522.0,5.0,4696.0,4.0,1,1,3.0,0
786135.0,12578.0,5.0,4717.0,4.0,1,0,3.0,0
1098848.0,17582.0,7.0,6593.0,6.0,1,1,4.0,1
359474.0,5752.0,2.0,2157.0,2.0,0,1,1.0,0
829301.0,13269.0,5.0,4976.0,5.0,1,0,3.0,1
574638.0,9194.0,4.0,3448.0,3.0,1,0,2.0,0
491663.0,7867.0,3.0,2950.0,3.0,1,1,2.0,1
163573.0,2617.0,1.0,981.0,1.0,1,0,1.0,0
1069298.0,17109.0,7.0,6416.0,6.0,1,1,4.0,0
602299.0,9637.0,4.0,3614.0,3.0,1,1,2.0,1
225445.0,3607.0,1.0,1353.0,1.0,1,1,1.0,1
444306.0,7109.0,3.0,2666.0,2.0,1,0,2.0,1
1125674.0,18011.0,7.0,6754.0,6.0,0,0,4.0,1
507632.0,8122.0,3.0,3046.0,3.0,0,1,2.0,1
466914.0,7471.0,3.0,2801.0,3.0,0,1,2.0,1
316673.0,5067.0,2.0,1900.0,2.0,1,1,1.0,0
425161.0,6803.0,3.0,2551.0,2.0,1,1,2.0,0
315556.0,5049.0,2.0,1893.0,2.0,0,0,1.0,1
708630.0,11338.0,5.0,4252.0,4.0,1,0,3.0,0
567807.0,9085.0,4.0,3407.0,3.0,0,1,2.0,1
961739.0,15388.0,6.0,5770.0,5.0,0,1,3.0,1
455975.0,7296.0,3.0,2736.0,3.0,0,0,2.0,0
473401.0,7574.0,3.0,2840.0,3.0,0,0,2.0,0
752820.0,12045.0,5.0,4517.0,4.0,0,1,3.0,1
625174.0,10003.0,4.0,3751.0,4.0,0,0,2.0,1
853098.0,13650.0,5.0,5119.0,5.0,1,0,3.0,0
737506.0,11800.0,5.0,4425.0,4.0,1,0,3.0,0
287784.0,4605.0,2.0,1727.0,2.0,0,0,1.0,0
686255.0,10980.0,4.0,4118.0,4.0,0,0,2.0,1
506838.0,8109.0,3.0,3041.0,3.0,0,0,2.0,0
673952.0,10783.0,4.0,4044.0,4.0,0,1,2.0,1
359044.0,5745.0,2.0,2154.0,2.0,1,1,1.0,1
530832.0,8493.0,3.0,3185.0,3.0,1,0,2.0,0
699737.0,11196.0,4.0,4198.0,4.0,0,1,3.0,1
632292.0,10117.0,4.0,3794.0,4.0,1,0,2.0,0
450442.0,7207.0,3.0,2703.0,3.0,1,1,2.0,0
947437.0,15159.0,6.0,5685.0,5.0,1,0,3.0,0
785119.0,12562.0,5.0,4711.0,4.0,1,0,3.0,0
564748.0,9036.0,4.0,3388.0,3.0,0,1,2.0,0
354070.0,5665.0,2.0,2124.0,2.0,1,1,1.0,0
436029.0,6976.0,3.0,2616.0,2.0,1,1,2.0,1
285371.0,4566.0,2.0,1712.0,2.0,1,1,1.0,1
598503.0,9576.0,4.0,3591.0,3.0,1,1,2.0,1
733501.0,11736.0,5.0,4401.0,4.0,1,0,3.0,0
457291.0,7317.0,3.0,2744.0,3.0,1,1,2.0,0
481768.0,7708.0,3.0,2891.0,3.0,0,1,2.0,0
458229.0,7332.0,3.0,2749.0,3.0,1,1,2.0,0
543714.0,8699.0,3.0,3262.0,3.0,1,0,2.0,1
445203.0,7123.0,3.0,2671.0,2.0,0,0,2.0,0
865826.0,13853.0,6.0,5195.0,5.0,0,1,3.0,0
377543.0,6041.0,2.0,2265.0,2.0,1,0,1.0,1
605197.0,9683.0,4.0,3631.0,3.0,0,1,2.0,0
842589.0,13481.0,5.0,5056.0,5.0,1,0,3.0,0
374731.0,5996.0,2.0,2248.0,2.0,1,1,1.0,0
603184.0,9651.0,4.0,3619.0,3.0,0,1,2.0,1
396758.0,6348.0,3.0,2381.0,2.0,1,1,1.0,1
387795.0,6205.0,2.0,2327.0,2.0,0,0,1.0,1
441686.0,7067.0,3.0,2650.0,2.0,1,0,2.0,1
206980.0,3312.0,1.0,1242.0,1.0,0,1,1.0,0
662399.0,10598.0,4.0,3974.0,4.0,0,0,2.0,1
550594.0,8810.0,4.0,3304.0,3.0,1,1,2.0,0
706735.0,11308.0,5.0,4240.0,4.0,0,0,3.0,1
579543.0,9273.0,4.0,3477.0,3.0,0,1,2.0,1
700796.0,11213.0,4.0,4205.0,4.0,0,1,3.0,0
390721.0,6252.0,3.0,2344.0,2.0,0,0,1.0,1
412031.0,6592.0,3.0,2472.0,2.0,0,1,1.0,1
725841.0,11613.0,5.0,4355.0,4.0,0,1,3.0,1
686486.0,10984.0,4.0,4119.0,4.0,1,1,2.0,0
658576.0,10537.0,4.0,3951.0,4.0,0,0,2.0,1
527227.0,8436.0,3.0,3163.0,3.0,1,0,2.0,1
924299.0,14789.0,6.0,5546.0,5.0,0,1,3.0,0
324626.0,5194.0,2.0,1948.0,2.0,0,1,1.0,0
459530.0,7352.0,3.0,2757.0,3.0,1,1,2.0,1
405892.0,6494.0,3.0,2435.0,2.0,1,1,1.0,0
500719.0,8012.0,3.0,3004.0,3.0,1,1,2.0,1
533009.0,8528.0,3.0,3198.0,3.0,1,1,2.0,1
552370.0,8838.0,4.0,3314.0,3.0,1,0,2.0,1
423425.0,6775.0,3.0,2541.0,2.0,0,0,2.0,0
373465.0,5975.0,2.0,2241.0,2.0,1,0,1.0,0
554537.0,8873.0,4.0,3327.0,3.0,1,1,2.0,0
